# electric_fields,frequencys,dielectrics,buffers,U_true_est,UbyUo,raw_uvel_max,raw_slope,beta,delta,tau,d_eps,d_pKa,d_pKb,d_Ns,d_thick,b_conc,b_conduct,b_pH,b_viscosity,b_eps,b_debye,voltages,electrode_spacings,pivcorr
30000.0,15000.0,SiO2,KCl,0.008408464953325945,0.00478346634792128,4.34489488601685,-0.381175299400455,48.161784620915,37.3769838051161,0.000379379772358752,4.6,6.0,-2.0,5e+18,66.0,100.0,19.1,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.75781835634319
30000.0,18000.0,SiO2,KCl,0.007381848586683494,0.00424586796482976,4.34846782684326,-0.338336234645424,48.161784620915,37.3769838051161,0.000379379772358752,4.6,6.0,-2.0,5e+18,66.0,100.0,19.1,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.73859588848036
30000.0,21000.0,SiO2,KCl,0.0066438375365998215,0.00387166706102008,3.83892679214478,-0.308517661424446,48.161784620915,37.3769838051161,0.000379379772358752,4.6,6.0,-2.0,5e+18,66.0,100.0,19.1,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.71601468615159
30000.0,24000.0,SiO2,KCl,0.005778486369974122,0.00341753433264178,3.44271683692932,-0.272329640830893,48.161784620915,37.3769838051161,0.000379379772358752,4.6,6.0,-2.0,5e+18,66.0,100.0,19.1,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.69083491416085
30000.0,27000.0,SiO2,KCl,0.005241195776887089,0.00315102833643846,3.49462175369263,-0.251092844017435,48.161784620915,37.3769838051161,0.000379379772358752,4.6,6.0,-2.0,5e+18,66.0,100.0,19.1,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.66332867155714
30000.0,30000.0,SiO2,KCl,0.004325811520901937,0.0026482766123606,2.9626624584198,-0.211030570132567,48.161784620915,37.3769838051161,0.000379379772358752,4.6,6.0,-2.0,5e+18,66.0,100.0,19.1,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.63344399173092
15000.0,100.0,SiO2,NaCl,0.00859651351890329,0.00476508728295344,1.77249205112457,-0.0949276863073569,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.80406213117152
15000.0,500.0,SiO2,NaCl,0.012352157442612331,0.00684712818093759,1.82366740703583,-0.136405064056548,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.80399097493176
15000.0,1000.0,SiO2,NaCl,0.01366203377254849,0.00757451017082719,1.85369825363159,-0.150895604368134,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.80368544822437
15000.0,1500.0,SiO2,NaCl,0.013186780365799927,0.0073149300784624,1.85532224178314,-0.145724379558089,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.80272131440138
15000.0,2000.0,SiO2,NaCl,0.012929950121707636,0.00717418274648186,1.8985732793808,-0.142920481584038,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.80228892664441
15000.0,2500.0,SiO2,NaCl,0.013459538693033398,0.00747214443269136,2.22542929649353,-0.148856325315861,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.80129530608999
15000.0,3000.0,SiO2,NaCl,0.012949080173425944,0.00719412363397421,2.04345345497131,-0.143317733974217,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.79995241008564
15000.0,6000.0,SiO2,NaCl,0.013503921921377456,0.00755215544518258,1.72641694545746,-0.150450264701205,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.78808844963479
15000.0,9000.0,SiO2,NaCl,0.010820929532297227,0.006111397343673,1.57576203346252,-0.121748202181982,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.77061462768411
15000.0,12000.0,SiO2,NaCl,0.009524288656244476,0.00545274377531461,1.38394010066986,-0.10862683511993,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,150.0,0.01,1.74669653457079
20000.0,100.0,SiO2,NaCl,0.008167855985630242,0.00452753076227187,2.63273191452026,-0.16034702947662,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.80404207381502
20000.0,500.0,SiO2,NaCl,0.011093010541181891,0.00614924886860335,2.84348082542419,-0.217781797930456,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.80396187863208
20000.0,1000.0,SiO2,NaCl,0.011911182774961384,0.00660411932531296,2.87915968894958,-0.233891490025284,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.80359896425659
20000.0,1500.0,SiO2,NaCl,0.012333656181680941,0.00684045675736678,2.80149149894714,-0.242261616518902,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.80304570574155
20000.0,2000.0,SiO2,NaCl,0.012920633912346498,0.00717031767425443,2.99854731559753,-0.253943970751395,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.80196115420925
20000.0,2500.0,SiO2,NaCl,0.01301165082997121,0.00722438057690286,2.97470498085022,-0.255858662511592,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.80107494219932
20000.0,3000.0,SiO2,NaCl,0.01310544249699143,0.00728193289471292,2.97892236709595,-0.257896935399153,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.79972030592409
20000.0,6000.0,SiO2,NaCl,0.011695447468940749,0.006537499176205,2.60230827331543,-0.231532070824476,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.78897880576559
20000.0,9000.0,SiO2,NaCl,0.010603680059028248,0.00598493221630974,2.47784757614136,-0.211962359372826,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.77172934893595
20000.0,12000.0,SiO2,NaCl,0.00883502749498944,0.00505908305169883,2.32119226455688,-0.179172485358966,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.74636933307957
20000.0,15000.0,SiO2,NaCl,0.007276675353116251,0.00423925425071716,1.88767552375793,-0.150137428543399,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.71649892239543
20000.0,18000.0,SiO2,NaCl,0.006130929783644555,0.00364938783335203,1.65724968910217,-0.129246719505995,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.67998855249462
20000.0,21000.0,SiO2,NaCl,0.004989800715201561,0.00304178130664613,1.45841360092163,-0.107727726756179,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.64042059969897
20000.0,24000.0,SiO2,NaCl,0.004239568040423826,0.00265821024701673,1.56346035003662,-0.0941431741083445,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,200.0,0.01,1.59489568034802
25000.0,100.0,SiO2,NaCl,0.006463259015979976,0.00358259740124879,3.4923985004425,-0.198251983691605,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.8040707040448
25000.0,500.0,SiO2,NaCl,0.009699001591787708,0.00537677945741905,4.0524640083313,-0.297537533224927,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80386822048368
25000.0,1000.0,SiO2,NaCl,0.011216450385566002,0.00621876299430958,4.09398460388184,-0.344130797197606,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80364654447026
25000.0,1500.0,SiO2,NaCl,0.011840216376259708,0.00656642219177782,4.02382898330688,-0.363369388037505,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80314576651582
25000.0,2000.0,SiO2,NaCl,0.01226603345244296,0.006805728386359,4.09997606277466,-0.376611994580141,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80231016521733
25000.0,2500.0,SiO2,NaCl,0.012110762555530846,0.00672399124885092,4.14795398712158,-0.372088865733288,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80112705494679
25000.0,3000.0,SiO2,NaCl,0.011986925508874358,0.00665845101172039,4.25807189941406,-0.368462032861077,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.80025737033653
25000.0,6000.0,SiO2,NaCl,0.011476160213251783,0.00641412166678319,4.19539976119995,-0.354941457735615,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.7892021401283
25000.0,9000.0,SiO2,NaCl,0.010360205044522355,0.00584789069731564,3.78116369247437,-0.323607651462704,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.77161400251171
25000.0,12000.0,SiO2,NaCl,0.008986555688812353,0.00514327281909617,3.51643228530884,-0.284615859626734,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.74724460570061
25000.0,15000.0,SiO2,NaCl,0.007223166471025681,0.00420778154442371,2.8206193447113,-0.232848111214547,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.71662107330597
25000.0,18000.0,SiO2,NaCl,0.006485595401965931,0.00385863291798023,2.53321003913879,-0.213527099098731,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.68080134592351
25000.0,21000.0,SiO2,NaCl,0.005451332874093283,0.00332342753102962,2.51372194290161,-0.183910170998351,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.64027433220559
25000.0,24000.0,SiO2,NaCl,0.004421496201951424,0.00276903740720292,2.27033877372742,-0.153231607521092,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.59676290051195
25000.0,27000.0,SiO2,NaCl,0.003686585406028479,0.00237997398554284,1.9229222536087,-0.131701810424977,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.54900239600208
25000.0,30000.0,SiO2,NaCl,0.003044476599786787,0.00202898700069524,1.76210558414459,-0.112279068150973,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,250.0,0.01,1.50049093401958
30000.0,100.0,SiO2,NaCl,0.006396783268879166,0.0035457009594434,5.09200954437256,-0.282542726654206,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80409553485958
30000.0,500.0,SiO2,NaCl,0.009350266686207153,0.0051832098463978,5.64464235305786,-0.413029259820055,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80395294871292
30000.0,1000.0,SiO2,NaCl,0.010946924497371974,0.00606917308444152,5.91093254089355,-0.483628126406807,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80369291583308
30000.0,1500.0,SiO2,NaCl,0.011386868418561026,0.00631637835980779,6.10123205184937,-0.503326925979643,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80275274372695
30000.0,2000.0,SiO2,NaCl,0.011810640710389533,0.00655317988741231,6.10895252227783,-0.522196692508337,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.8022762862158
30000.0,2500.0,SiO2,NaCl,0.011933374370149834,0.00662475466356298,6.19475507736206,-0.527900200120679,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.8013307625994
30000.0,3000.0,SiO2,NaCl,0.012111043157994696,0.00672759965275618,6.06510353088379,-0.536095505929529,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.80020271465366
30000.0,6000.0,SiO2,NaCl,0.011537785767530319,0.00644964451492788,6.16785860061646,-0.513946372816543,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.78890258848
30000.0,9000.0,SiO2,NaCl,0.009991691634052962,0.00564107444781727,5.45614290237427,-0.449514658448767,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.7712391010757
30000.0,12000.0,SiO2,NaCl,0.009137045367490687,0.005229846698543,4.8354640007019,-0.416745564020098,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.74709621412731
30000.0,15000.0,SiO2,NaCl,0.007825991537455043,0.00455892960102511,4.34775829315186,-0.363282864187287,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.71662917007872
30000.0,18000.0,SiO2,NaCl,0.006688909641243122,0.0039797538063893,3.91408681869507,-0.317130661815938,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.68073452948381
30000.0,21000.0,SiO2,NaCl,0.005522877841316501,0.00336636906742411,3.63333082199097,-0.268252485506757,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.64060378725572
30000.0,24000.0,SiO2,NaCl,0.004557888695301474,0.00285635118443724,3.14675188064575,-0.227611200483066,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.595703189487
30000.0,27000.0,SiO2,NaCl,0.004141993404898249,0.00267303756766334,2.89151644706726,-0.213003671616821,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.54954552640987
30000.0,30000.0,SiO2,NaCl,0.0036087387138027103,0.00240498594462496,2.69790410995483,-0.191643709983384,48.161784620915,37.3769838051161,0.000528916324967311,4.6,6.0,-2.0,5e+18,66.0,100.0,13.7,2.98,0.001,80.0,3.07094358640948e-08,300.0,0.01,1.50052382712177
10000.0,500.0,SiO2,KCl,0.019475439118075748,0.01079597751632,1.85166072845459,-0.0955875849294969,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.8039532861786
10000.0,1000.0,SiO2,KCl,0.022224300755072198,0.0123222478994698,1.69091391563416,-0.109101182901906,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.80359143367246
10000.0,1500.0,SiO2,KCl,0.025927779456766616,0.0143841544720933,1.66064393520355,-0.127357303695914,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.80252370808928
10000.0,2000.0,SiO2,KCl,0.024218697426724667,0.0134432373474451,1.91217315196991,-0.119026423474279,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.801552468411
10000.0,2500.0,SiO2,KCl,0.026200118194535847,0.0145557261679638,1.88723635673523,-0.128876399491152,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.79998702175372
10000.0,3000.0,SiO2,KCl,0.02590651094753803,0.01441018026912,1.82938933372498,-0.127587736102789,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.79779228737713
10000.0,6000.0,SiO2,KCl,0.024337799903137666,0.0136338305160519,1.9223039150238,-0.120713935389123,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.78510359759008
10000.0,9000.0,SiO2,KCl,0.019730237315242247,0.0111875937924214,1.38077473640442,-0.099054955438099,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,100.0,0.01,1.76358184622396
15000.0,100.0,SiO2,KCl,0.009737293108298975,0.00539751545383371,1.95904684066772,-0.107526604113548,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.80403246485989
15000.0,500.0,SiO2,KCl,0.017653491527780323,0.00978623234989066,2.6666567325592,-0.194956427758347,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.8039109328911
15000.0,1000.0,SiO2,KCl,0.01972248750494911,0.0109352260057852,3.33138871192932,-0.21784610487425,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.8035738351009
15000.0,1500.0,SiO2,KCl,0.022628206761650796,0.0125531519024176,3.53883600234985,-0.250077615624012,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.80259164690685
15000.0,2000.0,SiO2,KCl,0.024310260735579,0.0134904214148183,3.28819131851196,-0.268749430215302,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.80203864564793
15000.0,2500.0,SiO2,KCl,0.02210366318416815,0.0122747449590889,3.38812637329102,-0.244531331702489,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.80074317290001
15000.0,3000.0,SiO2,KCl,0.023749776396819154,0.0132051756983348,3.61181211471558,-0.263066907674377,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.7985202877546
15000.0,6000.0,SiO2,KCl,0.02275874223392201,0.0127501266124051,3.17435479164124,-0.254001647309027,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.7849816653412
15000.0,9000.0,SiO2,KCl,0.018682623176396962,0.0105893436958674,2.79664063453674,-0.210955610437222,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.76428527706472
15000.0,12000.0,SiO2,KCl,0.016091717518506812,0.00926917051694323,2.44264268875122,-0.184655780453284,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.73604719959489
15000.0,15000.0,SiO2,KCl,0.013658470811661702,0.0080334183608308,2.22453379631042,-0.160037743875291,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.70020658680711
15000.0,18000.0,SiO2,KCl,0.010664820173163538,0.00643343997495463,2.03065848350525,-0.128163774461059,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.65771658936458
15000.0,21000.0,SiO2,KCl,0.008560582376522713,0.00531288307102974,1.74228000640869,-0.105840600099519,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,150.0,0.01,1.6112875555651
20000.0,100.0,SiO2,KCl,0.008326142670896769,0.00461539925511895,2.95789504051208,-0.163458980019293,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80399185653597
20000.0,500.0,SiO2,KCl,0.015257998653305942,0.00845869768745882,3.97125196456909,-0.299573237299041,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80382361648035
20000.0,1000.0,SiO2,KCl,0.017941482294488154,0.00994811453947408,4.74792003631592,-0.352322424530014,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80350580236048
20000.0,1500.0,SiO2,KCl,0.0194676105256968,0.0107985281646027,4.92720508575439,-0.38244067347757,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80280221794588
20000.0,2000.0,SiO2,KCl,0.02023559780832757,0.011229459105727,5.52726411819458,-0.397702523688427,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80201001827483
20000.0,2500.0,SiO2,KCl,0.020681723324768177,0.0114866502847019,5.9281120300293,-0.406811206483003,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.80050082592942
20000.0,3000.0,SiO2,KCl,0.02117335275061428,0.0117688242154246,5.3547420501709,-0.416804678413477,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.7991051920772
20000.0,6000.0,SiO2,KCl,0.02140796625963826,0.0119872669166974,5.30225896835327,-0.424541045121756,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.78589218112917
20000.0,9000.0,SiO2,KCl,0.0187902441459325,0.0106501513877109,4.52189254760742,-0.377185761547169,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.76431709389731
20000.0,12000.0,SiO2,KCl,0.015829229890524016,0.0091189579904834,4.15377712249756,-0.32295701619096,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.73585950357963
20000.0,15000.0,SiO2,KCl,0.013427003552351265,0.00789698958897811,3.90742945671082,-0.279679783283249,48.161784620915,11.8196400891394,0.000309653375892325,4.6,6.0,-2.0,5e+18,66.0,10.0,7.4,2.98,0.001,80.0,9.71117629894006e-08,200.0,0.01,1.70026861515576
